emp_id department salary promotion_last_5_years work_accident left tenure number_project avg_month_hours job_sat last_evaluation
647 technical medium No No Yes 4 5 249 51 83
648 technical medium No No Yes 3 2 151 46 50
649 technical medium No No Yes 3 2 129 45 54
650 technical medium No No Yes 3 2 156 46 50
651 technical medium No No Yes 3 2 134 39 45
652 technical medium No No Yes 4 6 269 9 88
653 technical medium No No Yes 4 6 290 9 77
654 technical medium No No Yes 3 2 132 37 51
655 technical medium No No Yes 4 7 308 10 89
656 technical medium No No Yes 5 4 232 77 100
657 support medium No No Yes 5 5 235 79 86
658 support high No No Yes 3 2 130 43 55
659 support low No No Yes 3 2 146 38 53
660 support medium No No Yes 6 5 221 77 91
661 support medium No No Yes 3 2 130 44 50
662 support medium No No Yes 3 2 136 39 46
663 support medium No No Yes 6 5 274 78 89
664 support low No No Yes 5 6 256 10 79
665 support low No No Yes 4 5 276 10 77
666 support low No No Yes 5 5 267 75 85
667 support low No No Yes 3 6 213 46 62
668 technical low No No Yes 6 4 274 91 97
669 technical low No No Yes 4 6 258 10 92
670 technical low No No Yes 5 3 153 72 60
671 management low No No Yes 4 6 245 11 95
672 IT low No No Yes 4 6 264 11 94
673 IT low No No Yes 3 2 154 46 57
674 IT low No No Yes 3 2 149 37 46
675 IT low No No Yes 3 2 157 46 50
676 IT low No No Yes 3 2 127 43 57
677 product_mng low No No Yes 4 6 270 11 82
678 product_mng low No No Yes 6 5 236 73 89
679 product_mng low No No Yes 3 2 158 43 47
680 product_mng low No No Yes 5 5 229 86 100
681 IT low No No Yes 4 6 269 10 83
682 sales low No No Yes 3 2 128 40 49
683 sales low No No Yes 4 7 278 11 87
684 sales low No No Yes 5 3 158 86 98
685 sales medium No No Yes 3 3 202 42 100
686 sales medium No No Yes 5 4 240 79 84
687 marketing medium No No Yes 4 7 255 10 96
688 sales medium No No Yes 4 7 254 9 92
689 accounting medium No No Yes 4 6 257 9 82
690 support medium No No Yes 5 4 228 87 100
691 technical medium No No Yes 3 2 145 36 49
692 management medium No No Yes 4 3 218 42 75
693 marketing medium No No Yes 5 5 268 84 86
694 marketing medium No No Yes 4 6 278 10 83
695 marketing medium No No Yes 5 3 249 78 71
696 sales medium No No Yes 4 3 236 35 99
697 sales high No No Yes 4 7 291 10 81
698 sales low No No Yes 4 6 306 11 80
699 sales medium No No Yes 3 2 135 43 48
700 sales medium No No Yes 3 2 156 38 45
701 sales medium No No Yes 3 2 143 46 54
702 sales medium No No Yes 5 4 243 89 82
703 sales low No No Yes 3 2 147 45 50
704 sales low No No Yes 3 2 159 44 53
705 sales low No No Yes 3 5 216 74 54
706 sales low No No Yes 3 2 152 45 54
707 sales low No No Yes 5 4 226 79 93
708 sales low No No Yes 5 5 271 79 91
709 sales low No No Yes 4 6 255 11 87
710 sales low No No Yes 3 2 140 42 48
711 sales low No No Yes 2 6 252 64 90
712 sales low No No Yes 3 2 159 40 55
713 sales low No No Yes 5 5 270 84 98
714 sales low No No Yes 5 5 232 73 92
715 accounting low No No Yes 3 2 144 40 51
716 accounting low No No Yes 3 2 127 36 45
717 accounting low No No Yes 3 2 131 43 47
718 hr low No No Yes 4 6 243 11 78
719 hr low No No Yes 6 5 244 91 100
720 hr low No No Yes 5 5 260 80 100
721 hr low No No Yes 3 2 139 42 49
722 technical low No No Yes 3 4 184 31 87
723 technical low No No Yes 3 2 130 44 47
724 technical medium No No Yes 3 2 135 38 54
725 technical medium No No Yes 3 2 146 45 56
726 technical medium No No Yes 3 2 149 43 46
727 technical medium No Yes Yes 3 2 153 45 46
728 technical medium No No Yes 3 2 160 43 57
729 technical medium No No Yes 3 2 160 43 49
730 technical medium No No Yes 4 6 282 9 83
731 technical medium No No Yes 3 2 128 43 47
732 technical medium No No Yes 5 4 232 79 94
733 support medium No No Yes 2 3 226 85 58
734 support medium No No Yes 3 2 129 38 45
735 support medium No No Yes 4 7 255 11 92
736 support high No No Yes 5 5 258 83 99
737 support low No No Yes 5 4 229 81 91
738 support medium No No Yes 3 2 143 42 56
739 support medium No No Yes 4 6 257 11 87
740 support medium No No Yes 4 7 275 11 85
741 support medium No No Yes 4 7 291 10 89
742 support low No No Yes 4 5 153 50 54
743 support low No No Yes 3 2 154 44 49
744 technical low No No Yes 4 6 301 11 90
745 technical low No No Yes 3 2 134 39 52
746 technical low No No Yes 4 6 245 11 78
747 management low No No Yes 3 2 132 36 50
748 IT low No No Yes 3 2 130 43 51
749 IT low No No Yes 3 2 127 40 50
750 IT low No No Yes 6 4 246 86 84
751 IT low No No Yes 3 2 145 38 49
752 IT low Yes No Yes 3 2 138 46 45
753 product_mng low No No Yes 3 2 129 37 57
754 product_mng low No No Yes 3 2 150 43 52
755 product_mng low No No Yes 5 5 253 66 93
756 product_mng low No No Yes 3 2 160 37 48
757 IT low No No Yes 5 5 235 77 92
758 sales low No No Yes 3 2 151 38 55
759 sales low No No Yes 3 2 127 39 54
760 sales low No No Yes 3 2 151 41 55
761 sales low No No Yes 4 7 290 10 90
762 sales low No No Yes 4 6 249 9 93
763 marketing medium No No Yes 3 2 131 41 47
764 sales medium No No Yes 3 2 159 39 46
765 accounting medium No No Yes 5 4 223 83 99
766 support medium No No Yes 2 3 214 9 87
767 technical medium No No Yes 5 5 227 75 81
768 management medium No No Yes 3 2 127 44 54
769 marketing medium No No Yes 5 6 293 10 84
770 marketing medium No No Yes 3 2 141 42 46
771 marketing medium No No Yes 4 6 300 10 83
772 sales medium No No Yes 4 6 309 10 86
773 sales medium No No Yes 3 4 149 31 77
774 sales medium No No Yes 3 2 159 42 54
775 sales high No No Yes 3 2 152 38 50
776 sales low No No Yes 3 2 158 39 57
777 sales medium No No Yes 5 6 254 10 97
778 sales medium No No Yes 4 6 294 11 93
779 sales medium No No Yes 4 7 269 10 92
780 sales medium No No Yes 4 7 247 11 90
781 sales low No No Yes 4 3 271 44 65
782 sales low No No Yes 5 4 232 91 96
783 sales low No No Yes 5 4 245 72 100
784 sales low No No Yes 3 2 132 36 46
785 sales low No No Yes 3 2 131 44 57
786 sales low No No Yes 5 5 248 85 99
787 sales low No No Yes 5 5 225 78 93
788 sales low No No Yes 3 2 156 39 46
789 sales low No No Yes 2 3 222 78 81
790 sales low No Yes Yes 4 6 243 10 92
791 accounting low No Yes Yes 4 4 204 23 99
792 accounting low No No Yes 4 6 301 11 87
793 accounting low No No Yes 5 5 259 90 83
794 hr low No No Yes 5 4 247 91 89
795 hr low No No Yes 4 7 295 11 79
796 hr low No No Yes 3 2 150 43 54
797 hr low No No Yes 3 2 151 45 49
798 technical low No No Yes 4 5 291 11 91
799 technical low No Yes Yes 4 6 253 11 93
800 technical low No No Yes 3 2 161 43 50
801 technical low No No Yes 6 4 251 91 97
802 technical medium No No Yes 3 2 153 43 55
803 technical medium No No Yes 6 5 264 85 82
804 technical medium No No Yes 4 6 310 10 77
805 technical medium No No Yes 5 5 266 81 95
806 technical medium No No Yes 2 4 237 36 62
807 technical medium No No Yes 3 2 138 45 54
808 technical medium No No Yes 5 5 227 86 100
809 support medium No No Yes 5 4 300 71 100
810 support medium No No Yes 4 7 310 11 97
811 support medium No No Yes 5 5 236 84 93
812 support medium No No Yes 4 7 288 9 97
813 support medium No No Yes 3 2 127 38 49
814 support high No No Yes 4 6 139 15 55
815 support low No Yes Yes 4 7 253 10 92
816 support medium No Yes Yes 5 4 218 80 97
817 support medium No No Yes 5 5 251 84 97
818 support medium No No Yes 4 6 264 11 87
819 support medium No No Yes 2 3 149 89 79
820 technical low No No Yes 3 2 138 45 51
821 technical low No No Yes 4 7 284 11 93
822 technical low No No Yes 5 5 244 74 93
823 management low No No Yes 3 2 128 41 50
824 IT low No No Yes 3 2 154 44 53
825 IT low No No Yes 3 2 138 37 56
826 IT low No No Yes 4 6 308 11 86
827 IT low No No Yes 4 6 269 10 93
828 IT low No No Yes 3 6 136 70 74
829 product_mng low No No Yes 5 2 160 59 100
830 product_mng low No No Yes 3 2 138 38 53
831 product_mng low No No Yes 5 4 220 72 95
832 product_mng low No No Yes 5 5 274 73 100
833 IT low No No Yes 3 2 161 39 48
834 RandD low No No Yes 6 5 224 89 82
835 RandD low No No Yes 5 4 260 89 100
836 RandD low No Yes Yes 4 6 300 11 78
837 RandD low No No Yes 3 2 133 43 56
838 RandD low No No Yes 4 6 308 9 93
839 marketing low No No Yes 6 5 238 81 90
840 sales low No No Yes 3 2 126 37 53
841 accounting medium No No Yes 3 2 138 36 56
842 support medium No No Yes 4 6 299 11 85
843 technical medium No No Yes 4 6 254 10 85
844 management medium No No Yes 2 7 156 66 47
845 marketing medium No No Yes 3 2 152 39 47
846 marketing medium No No Yes 3 2 146 44 51
847 marketing medium No No Yes 4 6 253 10 84
848 sales medium No No Yes 6 5 227 79 94
849 sales medium No Yes Yes 4 6 301 10 81
850 sales medium No No Yes 3 6 294 54 94
851 sales medium No No Yes 3 2 151 37 47
852 sales medium No No Yes 3 2 128 37 57
853 sales high No No Yes 5 5 217 82 89
854 sales low No No Yes 3 2 160 45 52
855 sales medium No No Yes 5 5 263 79 90
856 sales medium No No Yes 3 2 156 42 56
857 sales medium No No Yes 4 6 273 10 85
858 sales medium No No Yes 4 6 303 11 78
859 sales low No No Yes 5 4 253 74 100
860 sales low No No Yes 4 6 270 10 93
861 sales low No No Yes 5 4 218 79 100
862 sales low No No Yes 3 2 144 43 48
863 sales low No No Yes 3 2 154 41 47
864 sales low No No Yes 3 2 146 39 55
865 sales low No No Yes 4 6 260 10 94
866 sales low No No Yes 5 5 218 82 85
867 accounting low No No Yes 3 2 128 41 46
868 accounting low No No Yes 3 2 128 42 56
869 accounting low No No Yes 6 4 248 74 88
870 hr low No Yes Yes 3 2 152 38 57
871 hr low No No Yes 3 2 126 39 56
872 hr low No No Yes 5 4 260 87 94
873 hr low No No Yes 4 5 263 10 90
874 technical low No No Yes 5 5 220 78 100
875 technical low No No Yes 5 7 282 14 73
876 technical low No No Yes 5 6 277 11 94
877 technical low No No Yes 5 5 257 91 94
878 technical low No No Yes 3 6 265 49 63
879 technical low No No Yes 3 2 143 38 47
880 technical medium No No Yes 5 5 263 82 97
881 technical medium No No Yes 4 3 154 38 88
882 technical medium No No Yes 5 5 253 89 100
883 technical medium No No Yes 4 6 294 11 79
884 technical medium No No Yes 3 2 128 37 51
885 support medium No No Yes 3 2 153 38 50
886 support medium No No Yes 5 5 256 78 87
887 support medium No No Yes 3 2 127 41 51
888 support medium No No Yes 3 2 137 41 51
889 support medium No No Yes 4 6 295 11 83
890 support medium No No Yes 4 6 281 11 79
891 support medium No Yes Yes 3 2 131 43 57
892 support high No No Yes 5 5 237 75 86
893 support low No No Yes 5 4 276 74 99
894 support medium No No Yes 5 5 267 85 85
895 support medium No No Yes 5 5 266 73 92
896 technical medium No No Yes 4 6 294 10 79
897 technical medium No No Yes 3 2 134 44 56
898 technical low No Yes Yes 4 3 309 30 56
899 management low No No Yes 4 7 273 11 77
900 IT low No No Yes 5 5 238 84 83
901 IT low No No Yes 6 5 271 78 94
902 IT low No No Yes 3 2 145 43 53
903 IT low No No Yes 3 2 152 36 55
904 IT low No No Yes 3 2 128 43 47
905 product_mng low No No Yes 3 2 142 45 46
906 product_mng low No No Yes 5 5 238 76 93
907 product_mng low No No Yes 4 7 286 10 78
908 product_mng low No No Yes 4 6 291 9 86
909 IT low No No Yes 5 5 259 92 100
910 sales low No No Yes 5 5 248 92 90
911 sales low No No Yes 5 4 271 79 98
912 sales low No No Yes 3 2 140 43 51
913 sales low No No Yes 5 4 274 80 95
914 sales low No Yes Yes 3 2 127 44 49
915 marketing low No No Yes 6 5 275 89 87
916 sales low No No Yes 3 3 239 48 88
917 accounting low No Yes Yes 4 6 304 11 82
918 support low No No Yes 3 2 145 38 55
919 technical medium No No Yes 4 6 259 11 85
920 management medium No No Yes 5 4 264 82 86
921 marketing medium No No Yes 3 2 160 37 45
922 marketing medium No No Yes 3 2 138 40 48
923 marketing medium No No Yes 3 2 137 43 47
924 sales medium No No Yes 3 2 156 44 50
925 sales medium No No Yes 3 2 147 42 56
926 sales medium No No Yes 4 7 243 11 80
927 sales medium No No Yes 5 4 236 78 87
928 sales medium No No Yes 4 2 212 46 86
929 sales medium No No Yes 6 5 261 77 91
930 sales medium No No Yes 5 4 243 83 82
931 sales high No No Yes 5 5 271 32 58
932 sales low No No Yes 4 5 154 90 92
933 sales medium No No Yes 3 2 151 42 52
934 sales medium No Yes Yes 4 6 254 10 96
935 sales medium No No Yes 4 6 285 10 91
936 sales medium No No Yes 3 2 130 44 49
937 sales low No No Yes 4 7 301 10 95
938 sales low No No Yes 4 6 286 11 80
939 sales low No No Yes 4 6 246 10 89
940 sales low No No Yes 3 2 135 39 47
941 sales low No No Yes 5 4 245 92 92
942 sales low No No Yes 3 2 136 43 56
943 accounting low No No Yes 4 6 301 11 89
944 accounting low No No Yes 5 5 235 81 100
945 accounting low No No Yes 4 7 272 11 85
946 hr low No No Yes 5 5 274 87 100
947 hr low No No Yes 3 2 131 37 46
948 hr low No No Yes 3 2 135 39 56
949 hr low No No Yes 4 4 196 61 86
950 technical low No No Yes 4 6 285 11 95
951 technical low No No Yes 5 7 289 9 90
952 technical low No No Yes 3 2 157 36 52
953 technical low No No Yes 4 6 308 9 94
954 technical low No No Yes 5 4 301 41 71
955 technical low No No Yes 3 2 131 40 46
956 technical low No Yes Yes 5 6 262 10 91
957 technical low No Yes Yes 3 2 143 46 53
958 technical medium No No Yes 3 2 133 39 57
959 technical medium No No Yes 3 2 153 41 50
960 technical medium No No Yes 4 7 281 10 94
961 support medium No No Yes 3 2 132 39 51
962 support medium No Yes Yes 5 5 270 73 83
963 support medium No No Yes 3 2 150 41 45
964 support medium No No Yes 3 2 140 37 51
965 support medium No Yes Yes 3 2 150 38 50
966 support medium No No Yes 5 5 180 80 63
967 support medium No No Yes 4 5 281 9 85
968 support medium No No Yes 5 4 275 85 92
969 support medium No No Yes 3 2 130 42 54
970 support high No No Yes 3 2 130 41 48
971 support low No No Yes 3 2 147 38 46
972 technical medium No No Yes 5 5 264 72 100
973 technical medium No No Yes 5 6 290 11 74
974 technical medium No No Yes 3 2 150 37 47
975 management medium No No Yes 4 6 304 10 81
976 IT low No No Yes 3 2 136 36 54
977 IT low No No Yes 5 5 307 92 94
978 IT low No No Yes 4 5 303 11 87
979 IT low No No Yes 3 2 156 39 56
980 IT low No No Yes 4 6 271 11 95
981 product_mng low No No Yes 3 2 140 45 45
982 product_mng low No Yes Yes 3 2 130 44 55
983 product_mng low No No Yes 6 4 266 85 97
984 product_mng low No No Yes 3 2 139 43 52
985 IT low No No Yes 5 5 260 75 86
986 RandD low No Yes Yes 3 2 137 11 55
987 RandD low No No Yes 3 2 158 36 50
988 RandD low No No Yes 4 6 249 10 79
989 RandD low No No Yes 5 5 259 74 89
990 RandD low No No Yes 3 2 144 40 46
991 marketing low No No Yes 4 6 244 9 77
992 sales low No No Yes 5 4 219 76 91
993 accounting low No No Yes 3 2 151 45 57
994 support low No No Yes 5 4 269 84 88
995 technical low No No Yes 3 2 127 38 45
996 management low No No Yes 3 2 144 38 46
997 marketing medium No No Yes 3 2 157 38 54
998 marketing medium No No Yes 5 5 224 86 94
999 marketing medium No No Yes 3 2 155 37 46
1000 sales medium No No Yes 3 2 131 37 50
1001 sales medium Yes Yes Yes 5 4 258 87 100
1002 sales medium No No Yes 4 6 267 11 85
1003 sales medium No No Yes 3 2 141 42 50
1004 sales medium No No Yes 3 2 160 43 48
1005 sales medium No No Yes 4 6 247 9 80
1006 sales medium No No Yes 3 4 260 54 56
1007 sales medium No No Yes 3 2 151 40 47
1008 sales medium No Yes Yes 3 2 137 36 52
1009 sales high No No Yes 5 4 256 87 90
1010 sales low No No Yes 5 4 239 75 88
1011 sales medium No No Yes 3 2 152 43 53
1012 sales medium No No Yes 3 2 149 43 47
1013 sales medium No No Yes 4 6 284 10 87
1014 sales medium No No Yes 4 7 248 11 78
1015 sales low No No Yes 3 2 156 44 53
1016 sales low No No Yes 3 2 138 39 48
1017 sales low No No Yes 3 2 155 40 55
1018 sales low No No Yes 6 4 229 92 87
1019 accounting low No No Yes 3 2 136 36 47
1020 accounting low No No Yes 5 4 241 86 95
1021 accounting low No No Yes 5 5 258 74 87
1022 hr low No No Yes 5 3 146 80 95
1023 hr low No No Yes 3 2 145 36 48
1024 hr low No No Yes 3 2 159 42 57
1025 hr low No No Yes 3 2 129 42 47
1026 technical low No No Yes 3 2 142 40 45
1027 technical low No No Yes 3 2 129 46 53
1028 technical low No No Yes 4 6 287 9 90
1029 technical low No No Yes 5 4 275 88 89
1030 technical low No No Yes 4 6 272 10 82
1031 technical low No No Yes 4 6 307 10 97
1032 technical low No No Yes 3 4 295 11 93
1033 technical low No No Yes 5 5 237 84 88
1034 technical low No No Yes 3 2 158 42 56
1035 technical low No Yes Yes 4 6 266 10 86
1036 technical medium No No Yes 4 6 256 10 95
1037 support medium No No Yes 3 2 158 46 54
1038 support medium No No Yes 4 7 268 9 97
1039 support medium No No Yes 5 4 237 89 100
1040 support medium No No Yes 6 4 273 82 100
1041 support medium No No Yes 4 6 309 11 89
1042 support medium No No Yes 5 5 258 81 84
1043 support medium No No Yes 6 5 233 81 94
1044 support medium No No Yes 6 4 249 77 100
1045 support medium No No Yes 2 3 179 63 94
1046 support medium No No Yes 3 2 128 40 57
1047 support medium No No Yes 6 4 250 86 100
1048 technical high No No Yes 3 2 151 37 49
1049 technical low No No Yes 3 2 132 44 50
1050 technical medium No No Yes 6 5 232 74 89
1051 management medium No Yes Yes 5 4 229 79 100
1052 IT medium No No Yes 4 6 261 9 92
1053 IT medium No No Yes 3 2 129 37 48
1054 IT low No No Yes 4 6 244 9 78
1055 IT low No No Yes 4 6 258 9 84
1056 IT low No No Yes 5 7 292 10 80
1057 product_mng low No No Yes 3 2 143 45 56
1058 product_mng low No No Yes 3 2 136 40 51
1059 product_mng low No No Yes 5 6 235 31 95
1060 product_mng low No No Yes 3 2 310 70 93
1061 IT low No No Yes 3 2 152 36 48
1062 RandD low No Yes Yes 5 6 157 34 97
1063 RandD low No No Yes 5 5 267 87 83
1064 RandD low No No Yes 4 6 302 11 91
1065 RandD low No No Yes 3 4 133 47 81
1066 RandD low No No Yes 3 2 142 43 52
1067 marketing low No No Yes 3 2 129 43 47
1068 sales low No No Yes 3 2 136 45 57
1069 accounting low No No Yes 5 5 223 74 100
1070 support low No Yes Yes 4 6 244 10 89
1071 technical low No No Yes 5 5 243 78 87
1072 management low No No Yes 3 5 275 90 95
1073 marketing low No No Yes 4 6 205 53 95
1074 marketing low No No Yes 3 2 154 45 54
1075 marketing medium No No Yes 5 4 270 86 83
1076 sales medium No No Yes 5 4 267 74 89
1077 sales medium No No Yes 4 6 276 9 79
1078 sales medium No No Yes 5 5 244 80 95
1079 sales medium No No Yes 3 2 128 46 53
1080 sales medium No No Yes 6 5 269 86 95
1081 sales medium No No Yes 5 4 238 86 95
1082 sales medium No No Yes 5 4 269 90 91
1083 sales medium No No Yes 6 5 231 87 88
1084 sales medium No No Yes 5 4 267 83 94
1085 sales medium No No Yes 5 4 245 77 83
1086 sales medium No No Yes 5 4 272 77 100
1087 sales high No No Yes 5 5 254 90 86
1088 sales low No No Yes 5 4 273 73 92
1089 sales medium No No Yes 5 4 250 91 90
1090 sales medium No No Yes 3 2 133 36 53
1091 sales medium No No Yes 3 2 150 38 54
1092 sales medium No No Yes 3 2 157 44 46
1093 sales low No No Yes 5 5 230 73 100
1094 sales low No No Yes 5 5 260 89 91
1095 accounting low No No Yes 4 6 275 11 77
1096 accounting low No No Yes 4 7 308 10 77
1097 accounting low No No Yes 3 2 129 37 46
1098 hr low No No Yes 3 2 134 38 48
1099 hr low No No Yes 3 2 132 42 48
1100 hr low No No Yes 3 2 153 44 46
